tmk,parcel_acres,slope_0_5,slope_5_10,slope_10_15,slope_15_20,slope_20_25,slope_25_30,slope_gt30
183001010,16.44,0.0,0.0,0.988,4.769,5.51,4.176,1.013
183001011,91.661,0.0,0.148,2.545,9.81,22.091,21.128,36.201
183001012,834.429,0.099,0.544,3.015,12.059,24.439,35.114,759.108
183001018,474.962,0.025,0.099,1.878,4.621,7.759,24.958,435.77
183001024,12.433,1.359,9.563,1.384,0.0,0.0,0.0,0.0
183001025,11.94,1.186,8.945,1.532,0.148,0.0,0.0,0.0
183001026,6.368,0.791,4.67,0.84,0.025,0.0,0.0,0.0
183001027,7.74,0.618,5.683,1.087,0.247,0.0,0.0,0.0
183001034,16.68,5.906,10.181,0.815,0.074,0.0,0.0,0.0
183001037,3.129,2.99,0.173,0.0,0.0,0.0,0.0,0.0
183001038,0.66,0.297,0.395,0.0,0.0,0.0,0.0,0.0
183001040,54.466,14.876,13.467,5.016,3.188,2.249,1.384,14.555
183001041,236.091,0.494,0.865,0.593,0.42,0.766,0.791,231.908
183001042,333.038,47.197,58.342,22.684,24.612,27.552,27.107,125.406
183002001,1.999,0.0,0.074,0.173,0.173,0.222,0.099,1.26
183002002,2.032,0.0,0.049,0.148,0.148,0.124,0.099,1.433
183002003,1.994,0.0,0.173,0.247,0.148,0.099,0.124,1.211
183002004,2.004,0.0,0.0,0.198,0.519,0.272,0.099,0.939
183002005,2.017,0.0,0.0,0.025,0.568,0.321,0.297,0.84
183002006,2.01,0.0,0.049,0.544,0.297,0.346,0.148,0.544
183002007,2.248,0.0,0.667,0.222,0.42,0.198,0.346,0.445
183002008,2.023,0.0,0.371,0.297,0.173,0.321,0.049,0.766
183002009,2.017,0.0,0.618,0.173,0.198,0.148,0.198,0.717
183002010,17.104,0.593,4.868,1.903,1.557,1.384,1.26,5.51
183002011,20.229,6.4,2.792,1.903,1.73,1.112,1.211,5.14
183002012,18.507,8.624,2.99,0.692,0.519,0.395,0.568,4.3
183002013,20.277,8.08,5.807,3.114,0.642,0.346,0.47,2.076
184030004,2745.695,2.298,11.861,35.682,109.443,161.434,211.621,2213.644
185001033,113.974,5.807,5.708,3.855,5.881,8.624,8.673,75.466
185001034,3.297,0.099,0.544,0.099,0.074,0.049,0.099,2.397
185002052,121.634,65.162,15.938,10.156,8.006,7.982,5.881,8.525
185003001,30.594,15.024,4.769,3.731,3.707,2.619,0.642,0.025
185003006,3.53,2.298,0.766,0.371,0.049,0.0,0.0,0.0
185003008,0.072,0.025,0.025,0.0,0.0,0.0,0.0,0.0
185003009,0.057,0.0,0.049,0.0,0.0,0.0,0.0,0.0
185003010,0.056,0.0,0.0,0.025,0.025,0.0,0.0,0.025
185003011,11.288,9.143,1.631,0.198,0.074,0.198,0.049,0.025
185003012,4.028,3.336,0.247,0.272,0.222,0.049,0.0,0.0
185003013,3.983,1.853,0.939,0.519,0.371,0.297,0.0,0.0
185003014,0.589,0.395,0.025,0.074,0.0,0.0,0.0,0.0
185003015,4.622,2.718,0.964,0.717,0.247,0.0,0.0,0.0
185003016,4.844,3.039,1.26,0.494,0.025,0.0,0.0,0.0
185003017,4.585,4.102,0.346,0.148,0.0,0.0,0.0,0.0
185003018,9.605,6.425,2.471,0.494,0.198,0.0,0.0,0.0
185003019,2.895,2.224,0.272,0.148,0.272,0.0,0.0,0.0
185003025,3.721,1.829,1.013,0.519,0.247,0.124,0.025,0.0
185003026,4.785,3.608,1.087,0.074,0.025,0.025,0.0,0.0
185003027,9.044,6.202,1.433,0.371,0.42,0.371,0.222,0.0
185003028,5.777,5.115,0.346,0.049,0.173,0.074,0.0,0.0
185003029,18.899,12.182,4.744,1.433,0.395,0.148,0.0,0.0
185003030,70.613,49.619,8.575,7.611,3.114,1.161,0.272,0.297
185003031,58.494,9.884,16.803,15.839,6.375,3.682,3.558,2.471
185003032,83.636,18.459,27.873,13.27,8.624,6.005,4.226,4.967
185003034,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185003035,0.183,0.074,0.0,0.0,0.0,0.0,0.0,0.0
185003038,16.953,6.054,4.819,3.781,1.211,0.395,0.618,0.222
185003039,2.345,2.15,0.173,0.0,0.0,0.0,0.0,0.0
185003040,0.586,0.519,0.025,0.0,0.0,0.0,0.0,0.0
185003042,2.126,0.642,0.84,0.42,0.222,0.0,0.0,0.0
185003043,61.114,24.859,15.123,6.993,5.066,3.805,2.471,2.99
185003044,3.053,2.965,0.099,0.025,0.0,0.0,0.0,0.0
185003045,3.726,2.644,0.519,0.445,0.099,0.0,0.0,0.0
185004001,47.91,0.247,0.371,0.84,1.038,1.68,2.446,41.365
185004003,22.118,10.23,4.893,1.334,0.297,0.222,0.272,4.794
185004004,18.545,7.71,4.077,2.002,1.581,0.89,1.038,1.26
185004005,0.756,0.544,0.198,0.0,0.0,0.0,0.0,0.0
185004007,0.838,0.766,0.099,0.025,0.0,0.0,0.0,0.0
185004008,0.835,0.371,0.247,0.173,0.049,0.0,0.0,0.0
185004010,0.942,0.914,0.025,0.0,0.0,0.0,0.0,0.0
185004011,0.958,0.865,0.049,0.025,0.0,0.0,0.0,0.0
185004012,11.228,8.253,2.891,0.0,0.0,0.0,0.0,0.0
185004018,4.301,3.459,0.89,0.0,0.0,0.0,0.0,0.0
185004019,14.508,1.384,10.576,1.705,0.445,0.297,0.148,0.049
185004020,9.303,0.272,7.66,1.31,0.099,0.0,0.0,0.0
185004021,4.607,0.717,3.311,0.568,0.0,0.0,0.0,0.0
185004022,2.162,0.297,1.161,0.544,0.025,0.0,0.0,0.0
185004023,7.587,2.422,4.967,0.247,0.0,0.0,0.0,0.0
185004024,3.062,0.988,2.1,0.0,0.0,0.0,0.0,0.0
185004025,0.986,0.445,0.47,0.099,0.0,0.0,0.0,0.0
185004026,1.028,0.642,0.222,0.198,0.074,0.0,0.0,0.0
185004027,19.106,6.721,8.031,2.768,1.112,0.494,0.074,0.0
185004028,19.902,6.301,6.351,3.558,2.002,0.667,0.766,0.173
185004029,14.13,10.156,2.743,0.371,0.297,0.321,0.198,0.025
185004030,5.728,0.346,4.621,0.618,0.049,0.025,0.025,0.0
185004031,10.026,0.0,4.423,5.535,0.025,0.0,0.0,0.0
185004032,0.746,0.371,0.049,0.074,0.198,0.025,0.0,0.0
185004034,0.785,0.222,0.124,0.371,0.025,0.0,0.0,0.0
185004035,4.533,2.619,0.717,0.667,0.544,0.049,0.0,0.0
185004036,1.726,0.519,0.321,0.297,0.222,0.321,0.049,0.0
185004037,0.255,0.148,0.124,0.0,0.0,0.0,0.0,0.0
185004039,3.647,0.766,1.73,0.964,0.148,0.0,0.0,0.0
185004041,4.768,1.013,1.26,0.544,0.395,0.593,0.395,0.568
185004042,5.458,1.112,2.249,1.433,0.42,0.198,0.025,0.0
185004043,0.507,0.47,0.025,0.049,0.0,0.0,0.0,0.0
185004045,0.248,0.049,0.074,0.074,0.0,0.025,0.0,0.0
185004046,0.996,0.173,0.766,0.0,0.0,0.0,0.0,0.0
185004047,1.001,0.049,0.964,0.0,0.0,0.0,0.0,0.0
185004048,1.014,0.593,0.42,0.0,0.0,0.0,0.0,0.0
185004049,0.953,0.395,0.494,0.0,0.0,0.0,0.0,0.0
185004050,1.006,0.198,0.766,0.0,0.0,0.0,0.0,0.0
185004051,0.978,0.519,0.494,0.0,0.0,0.0,0.0,0.0
185004052,19.477,0.074,0.074,0.222,0.84,0.939,1.236,16.062
185004053,8.153,2.496,2.298,1.038,0.766,0.42,0.519,0.642
185004054,5.211,2.743,2.496,0.025,0.0,0.0,0.0,0.0
185004055,6.415,1.458,4.275,0.568,0.148,0.0,0.0,0.0
185004056,6.152,0.42,5.683,0.0,0.0,0.0,0.0,0.0
185004057,10.42,3.385,2.446,1.952,1.26,1.013,0.198,0.124
185004059,4.835,2.891,1.483,0.47,0.049,0.0,0.0,0.0
185004060,0.447,0.0,0.148,0.222,0.0,0.0,0.0,0.0
185004061,30.908,11.96,11.886,4.497,1.853,0.47,0.173,0.025
185004062,0.336,0.025,0.074,0.148,0.099,0.0,0.0,0.0
185004065,0.266,0.173,0.049,0.025,0.0,0.0,0.0,0.0
185004066,5.104,2.817,1.507,0.42,0.173,0.074,0.049,0.049
185004067,4.202,1.433,1.31,0.939,0.395,0.099,0.0,0.0
185004068,1.952,0.445,0.964,0.519,0.025,0.0,0.0,0.0
185004069,1.099,0.544,0.494,0.025,0.049,0.0,0.0,0.0
185004070,2.555,0.593,1.137,0.494,0.173,0.124,0.025,0.0
185004071,7.507,1.853,4.226,0.593,0.445,0.297,0.049,0.074
185004072,3.177,2.026,1.137,0.0,0.025,0.0,0.025,0.0
185004073,3.27,2.002,0.914,0.049,0.049,0.124,0.074,0.074
185004074,1.499,0.766,0.47,0.074,0.025,0.025,0.025,0.074
185004075,2.244,0.815,0.667,0.173,0.124,0.222,0.099,0.148
185004076,1.753,0.346,0.89,0.124,0.173,0.247,0.0,0.0
185004077,1.729,0.914,0.791,0.0,0.0,0.0,0.0,0.0
185004078,1.002,0.544,0.445,0.0,0.0,0.0,0.0,0.0
185004079,2.066,0.198,0.865,0.445,0.445,0.099,0.049,0.0
185004080,1.022,0.0,0.494,0.494,0.099,0.0,0.0,0.0
185004081,1.403,0.667,0.692,0.0,0.0,0.0,0.0,0.0
185004084,1.021,0.593,0.346,0.0,0.0,0.0,0.0,0.0
185004085,0.973,0.593,0.42,0.0,0.0,0.0,0.0,0.0
185004086,0.995,0.865,0.148,0.0,0.0,0.0,0.0,0.0
185004087,0.993,0.124,0.47,0.371,0.0,0.0,0.0,0.0
185004088,0.821,0.247,0.371,0.148,0.0,0.0,0.0,0.0
185004089,1.002,0.321,0.618,0.074,0.0,0.0,0.0,0.0
185004091,1.006,0.074,0.568,0.173,0.074,0.049,0.0,0.0
185004092,0.992,0.0,0.642,0.222,0.124,0.0,0.0,0.0
185004093,1.014,0.445,0.371,0.049,0.049,0.049,0.074,0.0
185004095,3.403,0.074,2.57,0.667,0.0,0.0,0.0,0.0
185004096,1.48,0.346,0.544,0.321,0.321,0.0,0.0,0.0
185004099,7.543,0.049,5.955,1.606,0.0,0.0,0.0,0.0
185004101,2.043,0.173,1.779,0.124,0.0,0.0,0.0,0.0
185004102,1.946,0.148,1.68,0.074,0.0,0.0,0.0,0.0
185004103,1.677,0.0,0.025,0.049,0.074,0.124,0.148,1.26
185004104,0.22,0.198,0.0,0.0,0.0,0.0,0.0,0.0
185004105,6.55,1.359,4.547,0.173,0.099,0.099,0.222,0.074
185004106,6.369,0.074,5.387,0.593,0.173,0.074,0.099,0.049
185004108,2.313,2.224,0.148,0.0,0.0,0.0,0.0,0.0
185004109,2.231,1.952,0.247,0.0,0.0,0.0,0.0,0.0
185004110,2.045,2.1,0.0,0.0,0.0,0.0,0.0,0.0
185004111,2.318,1.903,0.395,0.0,0.074,0.0,0.0,0.0
185004112,2.029,0.593,0.791,0.222,0.173,0.247,0.0,0.0
185004113,2.116,0.766,0.544,0.297,0.272,0.148,0.0,0.0
185004114,2.017,0.049,0.593,0.544,0.445,0.222,0.099,0.074
185004115,2.011,0.0,0.741,0.519,0.593,0.148,0.0,0.0
185004116,2.015,0.0,0.445,0.84,0.519,0.222,0.0,0.0
185004117,2.097,0.0,0.445,0.865,0.618,0.148,0.049,0.0
185004118,2.034,0.049,0.395,1.285,0.297,0.0,0.0,0.0
185004119,2.098,0.0,0.247,1.063,0.47,0.173,0.074,0.0
185004120,2.041,0.074,0.964,0.89,0.099,0.049,0.0,0.0
185004121,2.215,0.445,1.285,0.445,0.025,0.0,0.0,0.0
185004122,2.012,1.112,0.445,0.395,0.0,0.0,0.0,0.0
185004123,1.998,0.741,0.544,0.519,0.222,0.0,0.0,0.0
185004124,1.992,0.173,0.618,0.519,0.593,0.074,0.0,0.0
185004125,1.989,0.0,0.371,0.494,0.47,0.544,0.025,0.0
185004126,2.138,0.0,0.494,0.84,0.593,0.247,0.049,0.0
185004127,0.11,0.0,0.099,0.0,0.0,0.0,0.0,0.0
185004128,1.441,0.371,0.84,0.173,0.0,0.0,0.0,0.0
185004129,2.284,1.507,0.346,0.272,0.124,0.074,0.049,0.0
185004130,2.312,1.903,0.371,0.0,0.0,0.0,0.0,0.0
185005003,0.794,0.0,0.0,0.247,0.494,0.025,0.0,0.0
185005004,6.434,0.0,0.124,2.496,2.941,0.766,0.074,0.0
185005005,6.228,0.346,5.066,0.84,0.0,0.0,0.0,0.0
185005006,3.371,1.063,2.002,0.272,0.025,0.0,0.0,0.0
185005007,7.263,1.359,3.336,2.446,0.148,0.0,0.0,0.0
185005008,1.021,0.173,0.297,0.074,0.148,0.124,0.099,0.025
185005009,35.381,10.032,10.008,4.497,4.053,2.718,1.161,3.163
185005010,2.413,0.371,1.186,0.346,0.519,0.0,0.0,0.0
185005014,4.127,1.68,0.89,0.124,0.074,0.124,0.049,1.137
185005015,2.755,1.31,1.087,0.297,0.099,0.0,0.0,0.0
185005016,1.626,1.334,0.272,0.0,0.0,0.0,0.0,0.0
185005017,0.149,0.074,0.074,0.0,0.0,0.0,0.0,0.0
185005018,0.73,0.124,0.222,0.099,0.173,0.049,0.0,0.0
185005019,0.647,0.124,0.198,0.049,0.124,0.148,0.0,0.0
185005020,0.427,0.0,0.049,0.198,0.124,0.074,0.0,0.0
185005021,0.691,0.346,0.346,0.0,0.0,0.0,0.0,0.0
185005022,5.874,1.927,2.965,0.618,0.297,0.099,0.025,0.0
185005027,4.86,2.175,1.903,0.395,0.247,0.049,0.0,0.0
185005028,0.029,0.0,0.049,0.0,0.0,0.0,0.0,0.0
185005029,3.695,0.593,1.186,0.84,0.519,0.297,0.074,0.198
185005031,1.392,1.161,0.198,0.025,0.025,0.0,0.0,0.0
185005032,1.584,0.0,0.593,0.519,0.272,0.198,0.0,0.0
185005033,1.243,0.42,0.791,0.0,0.0,0.0,0.0,0.0
185005034,0.833,0.395,0.42,0.0,0.0,0.0,0.0,0.0
185005035,28.861,0.0,0.025,0.099,0.049,0.222,0.198,28.467
185005036,95.702,2.323,18.706,17.446,12.355,5.165,3.212,36.695
185005038,0.119,0.0,0.0,0.049,0.025,0.0,0.049,0.0
185006001,2032.587,1.581,12.504,132.276,233.786,204.233,153.749,1294.041
185006004,1126.098,2.57,80.927,182.092,185.576,151.426,103.265,420.87
185006005,291.968,0.049,0.074,0.395,0.47,0.766,0.667,289.533
185019001,26.043,15.469,5.609,1.458,0.667,0.395,0.593,1.853
185019002,8.453,4.324,2.249,0.988,0.47,0.222,0.074,0.025
185019003,10.447,5.51,2.545,1.236,0.519,0.247,0.074,0.247
185019004,7.607,3.287,2.051,1.285,0.47,0.222,0.198,0.0
185019005,8.658,3.237,1.829,1.359,0.914,0.445,0.247,0.692
185019006,0.114,0.0,0.0,0.0,0.0,0.025,0.0,0.074
185019009,3.842,3.707,0.124,0.0,0.0,0.0,0.0,0.0
185019010,2.624,2.249,0.247,0.099,0.0,0.0,0.0,0.0
185019014,5.247,4.398,0.321,0.247,0.173,0.148,0.0,0.0
185019016,6.128,4.324,0.445,0.395,0.445,0.519,0.0,0.0
185019017,1.644,1.507,0.049,0.074,0.025,0.0,0.0,0.0
185019018,6.78,4.695,1.087,0.445,0.198,0.247,0.124,0.0
185019019,3.394,2.718,0.47,0.025,0.025,0.049,0.0,0.0
185019020,3.94,1.31,1.087,0.667,0.395,0.346,0.049,0.074
185019021,3.634,1.236,1.829,0.519,0.025,0.0,0.0,0.0
185019022,5.226,1.433,2.57,0.222,0.272,0.272,0.247,0.173
185019023,2.064,0.89,0.766,0.099,0.222,0.074,0.074,0.0
185019028,1.946,0.618,1.334,0.0,0.0,0.0,0.0,0.0
185019029,0.078,0.049,0.0,0.025,0.0,0.0,0.0,0.0
185019030,0.015,0.0,0.0,0.025,0.0,0.0,0.0,0.0
185019031,1.29,0.642,0.42,0.173,0.025,0.0,0.0,0.0
185019032,1.189,0.618,0.568,0.049,0.0,0.0,0.0,0.0
185019033,2.867,0.84,0.939,0.395,0.198,0.198,0.272,0.049
185019034,2.46,0.766,0.741,0.222,0.222,0.321,0.198,0.0
185019035,2.513,1.161,0.84,0.198,0.148,0.148,0.0,0.0
185019036,2.506,1.063,0.84,0.42,0.198,0.0,0.0,0.0
185019037,2.784,1.038,0.84,0.395,0.47,0.025,0.0,0.0
185019038,2.66,0.766,0.988,0.568,0.321,0.0,0.0,0.0
185019039,3.386,1.68,0.519,0.519,0.42,0.124,0.074,0.0
185019040,2.682,1.161,0.519,0.272,0.321,0.173,0.148,0.074
185019041,2.599,0.741,0.371,0.593,0.544,0.148,0.222,0.0
185019042,1.74,1.409,0.124,0.099,0.049,0.074,0.0,0.0
185019043,2.078,1.829,0.222,0.0,0.0,0.0,0.0,0.0
185019044,2.047,1.853,0.222,0.0,0.0,0.0,0.0,0.0
185019045,2.128,2.1,0.025,0.0,0.0,0.0,0.0,0.0
185019046,2.257,2.249,0.025,0.0,0.0,0.0,0.0,0.0
185019047,1.353,1.211,0.148,0.0,0.0,0.0,0.0,0.0
185019048,2.126,1.754,0.321,0.049,0.0,0.0,0.0,0.0
185019049,0.658,0.618,0.025,0.0,0.0,0.0,0.0,0.0
185019050,2.229,1.952,0.297,0.0,0.0,0.0,0.0,0.0
185019052,1.631,1.606,0.0,0.0,0.0,0.0,0.0,0.0
185019053,1.929,1.334,0.593,0.074,0.0,0.0,0.0,0.0
185019054,0.977,1.112,0.0,0.0,0.0,0.0,0.0,0.0
185019055,2.095,1.804,0.049,0.0,0.0,0.0,0.0,0.0
185019056,1.978,1.829,0.297,0.0,0.0,0.0,0.0,0.0
185019064,1.724,1.507,0.124,0.025,0.025,0.0,0.0,0.0
185019065,4.025,3.015,0.964,0.074,0.0,0.0,0.0,0.0
185019067,3.103,2.669,0.272,0.049,0.049,0.0,0.0,0.0
185019070,0.956,0.741,0.025,0.049,0.0,0.0,0.0,0.0
185019071,7.368,1.26,3.336,1.532,0.445,0.593,0.346,0.198
185019073,0.556,0.074,0.47,0.0,0.0,0.0,0.0,0.0
185019077,2.561,1.038,0.42,0.148,0.173,0.025,0.074,0.692
185019078,1.945,0.791,1.161,0.0,0.0,0.0,0.0,0.0
185019080,1.607,1.433,0.198,0.0,0.0,0.0,0.0,0.0
185019081,1.668,1.038,0.544,0.124,0.0,0.0,0.0,0.0
185020064,3.683,3.41,0.272,0.025,0.0,0.0,0.0,0.0
185021001,2.443,2.1,0.173,0.074,0.099,0.0,0.0,0.0
185021002,3.706,3.41,0.124,0.148,0.049,0.0,0.0,0.0
185021003,3.97,3.163,0.667,0.049,0.049,0.0,0.0,0.0
185021016,0.109,0.124,0.0,0.0,0.0,0.0,0.0,0.0
185021017,0.112,0.099,0.0,0.0,0.0,0.0,0.0,0.0
185021019,0.151,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185021020,0.115,0.099,0.0,0.0,0.0,0.0,0.0,0.0
185021041,0.118,0.074,0.025,0.0,0.0,0.0,0.0,0.0
185021042,0.116,0.074,0.074,0.0,0.0,0.0,0.0,0.0
185021043,0.134,0.099,0.049,0.0,0.0,0.0,0.0,0.0
185021044,0.126,0.074,0.025,0.0,0.0,0.0,0.0,0.0
185021045,0.129,0.124,0.0,0.0,0.0,0.0,0.0,0.0
185021046,0.07,0.124,0.0,0.0,0.0,0.0,0.0,0.0
185021047,0.1,0.124,0.0,0.0,0.0,0.0,0.0,0.0
185022026,0.178,0.148,0.025,0.0,0.0,0.0,0.0,0.0
185022029,0.756,0.642,0.099,0.0,0.0,0.0,0.0,0.0
185022030,0.751,0.667,0.173,0.025,0.0,0.0,0.0,0.0
185022031,1.01,0.049,0.544,0.124,0.099,0.049,0.025,0.025
185022038,0.135,0.0,0.025,0.0,0.049,0.0,0.049,0.0
185022042,0.618,0.148,0.124,0.148,0.0,0.099,0.049,0.0
185023016,0.794,0.049,0.692,0.0,0.0,0.0,0.0,0.0
185023020,0.762,0.049,0.692,0.0,0.0,0.0,0.0,0.0
185023034,0.183,0.025,0.198,0.0,0.0,0.0,0.0,0.0
185023044,0.193,0.025,0.173,0.0,0.0,0.0,0.0,0.0
185023045,0.145,0.0,0.099,0.0,0.0,0.0,0.0,0.0
185023047,0.283,0.025,0.297,0.0,0.0,0.0,0.0,0.0
185023050,0.143,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185023051,0.149,0.0,0.074,0.0,0.0,0.0,0.0,0.0
185023053,0.147,0.074,0.074,0.025,0.0,0.0,0.0,0.0
185023054,0.148,0.025,0.025,0.049,0.0,0.0,0.0,0.0
185023055,0.168,0.049,0.148,0.025,0.0,0.0,0.0,0.0
185023056,0.135,0.0,0.099,0.0,0.0,0.0,0.0,0.0
185023058,0.151,0.049,0.099,0.0,0.0,0.0,0.0,0.0
185023065,0.168,0.025,0.124,0.0,0.0,0.0,0.0,0.0
185023066,0.153,0.049,0.124,0.0,0.0,0.0,0.0,0.0
185023067,0.177,0.0,0.173,0.0,0.0,0.0,0.0,0.0
185029001,1.99,0.42,0.544,0.371,0.346,0.099,0.049,0.124
185029002,8.92,6.449,1.137,0.148,0.198,0.074,0.173,0.717
185029003,0.969,0.618,0.371,0.0,0.0,0.0,0.0,0.0
185029004,0.566,0.346,0.198,0.0,0.0,0.0,0.0,0.0
185029005,0.408,0.371,0.0,0.0,0.0,0.0,0.0,0.0
185029006,0.419,0.173,0.222,0.0,0.0,0.0,0.0,0.0
185029007,0.411,0.272,0.148,0.0,0.0,0.0,0.0,0.0
185029008,0.343,0.297,0.0,0.0,0.0,0.0,0.0,0.0
185029009,0.859,0.544,0.297,0.0,0.0,0.0,0.0,0.0
185029010,0.869,0.618,0.247,0.0,0.0,0.0,0.0,0.0
185029011,3.077,0.519,0.568,0.618,0.371,0.395,0.247,0.346
185029012,1.173,0.593,0.568,0.0,0.0,0.0,0.0,0.0
185029013,1.242,0.988,0.247,0.0,0.0,0.0,0.0,0.0
185029014,0.307,0.025,0.272,0.0,0.0,0.0,0.0,0.0
185029015,0.199,0.198,0.0,0.0,0.0,0.0,0.0,0.0
185029016,0.155,0.099,0.049,0.0,0.0,0.0,0.0,0.0
185029017,0.172,0.124,0.049,0.0,0.0,0.0,0.0,0.0
185029018,0.192,0.074,0.074,0.049,0.0,0.0,0.0,0.0
185029019,3.208,0.568,1.285,0.494,0.618,0.297,0.0,0.0
185029020,0.402,0.272,0.124,0.0,0.049,0.0,0.0,0.0
185030001,0.196,0.074,0.025,0.074,0.0,0.025,0.0,0.0
185030002,0.162,0.099,0.025,0.025,0.025,0.0,0.0,0.0
185030003,0.164,0.025,0.074,0.025,0.049,0.0,0.0,0.0
185030004,0.161,0.049,0.049,0.0,0.049,0.0,0.0,0.0
185030005,0.167,0.025,0.025,0.025,0.099,0.0,0.0,0.0
185030006,0.172,0.0,0.074,0.074,0.0,0.025,0.0,0.0
185030007,0.16,0.0,0.148,0.0,0.025,0.0,0.0,0.0
185030008,0.161,0.0,0.124,0.025,0.0,0.0,0.0,0.0
185030009,0.166,0.049,0.099,0.025,0.0,0.0,0.0,0.0
185030010,0.167,0.049,0.099,0.025,0.0,0.0,0.0,0.0
185030011,0.233,0.099,0.074,0.099,0.0,0.0,0.0,0.0
185030012,0.234,0.173,0.074,0.0,0.0,0.0,0.0,0.0
185030013,0.174,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030014,0.154,0.099,0.025,0.0,0.0,0.0,0.0,0.0
185030015,0.167,0.0,0.173,0.025,0.0,0.0,0.0,0.0
185030016,0.162,0.0,0.148,0.0,0.0,0.0,0.0,0.0
185030017,0.191,0.0,0.148,0.049,0.0,0.0,0.0,0.0
185030018,0.176,0.0,0.099,0.099,0.0,0.0,0.0,0.0
185030019,0.197,0.0,0.124,0.099,0.0,0.0,0.0,0.0
185030020,0.189,0.049,0.074,0.049,0.0,0.0,0.0,0.0
185030021,0.208,0.0,0.099,0.099,0.0,0.0,0.0,0.0
185030022,0.171,0.0,0.148,0.049,0.0,0.0,0.0,0.0
185030023,0.166,0.0,0.124,0.049,0.0,0.0,0.0,0.0
185030024,0.167,0.025,0.074,0.074,0.0,0.0,0.0,0.0
185030025,0.175,0.049,0.124,0.0,0.0,0.0,0.0,0.0
185030026,0.158,0.099,0.049,0.0,0.0,0.0,0.0,0.0
185030027,0.163,0.148,0.025,0.0,0.0,0.0,0.0,0.0
185030028,0.155,0.124,0.025,0.0,0.0,0.0,0.0,0.0
185030029,0.156,0.0,0.148,0.0,0.0,0.0,0.0,0.0
185030030,0.166,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030031,0.184,0.148,0.049,0.0,0.0,0.0,0.0,0.0
185030032,0.173,0.124,0.025,0.0,0.0,0.0,0.0,0.0
185030033,0.17,0.124,0.0,0.049,0.0,0.0,0.0,0.0
185030034,0.163,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030035,0.171,0.198,0.025,0.0,0.0,0.0,0.0,0.0
185030036,0.186,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030037,0.154,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030038,0.187,0.124,0.049,0.0,0.0,0.0,0.0,0.0
185030039,0.175,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030040,0.16,0.124,0.0,0.0,0.0,0.0,0.0,0.0
185030041,0.164,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030042,0.165,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030043,0.162,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030044,0.162,0.173,0.0,0.0,0.0,0.0,0.0,0.0
185030045,0.16,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030046,0.15,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030047,0.168,0.025,0.124,0.0,0.0,0.0,0.0,0.0
185030048,0.165,0.0,0.173,0.0,0.0,0.0,0.0,0.0
185030049,0.163,0.0,0.148,0.0,0.0,0.0,0.0,0.0
185030050,0.176,0.0,0.173,0.0,0.0,0.0,0.0,0.0
185030051,0.166,0.0,0.173,0.0,0.0,0.0,0.0,0.0
185030052,0.192,0.025,0.173,0.0,0.0,0.0,0.0,0.0
185030053,0.184,0.074,0.124,0.0,0.0,0.0,0.0,0.0
185030054,0.188,0.025,0.173,0.0,0.0,0.0,0.0,0.0
185030055,0.162,0.074,0.074,0.0,0.0,0.0,0.0,0.0
185030056,0.166,0.099,0.074,0.0,0.0,0.0,0.0,0.0
185030057,0.164,0.099,0.049,0.0,0.0,0.0,0.0,0.0
185030058,0.171,0.049,0.124,0.0,0.0,0.0,0.0,0.0
185030059,0.168,0.049,0.074,0.049,0.0,0.0,0.0,0.0
185030060,0.169,0.049,0.148,0.0,0.0,0.0,0.0,0.0
185030061,0.17,0.074,0.074,0.025,0.0,0.0,0.0,0.0
185030062,0.175,0.049,0.124,0.0,0.0,0.0,0.0,0.0
185030063,0.169,0.074,0.099,0.0,0.0,0.0,0.0,0.0
185030064,0.175,0.049,0.099,0.0,0.0,0.0,0.0,0.0
185030065,0.178,0.074,0.099,0.0,0.0,0.0,0.0,0.0
185030066,0.169,0.074,0.124,0.0,0.0,0.0,0.0,0.0
185030067,0.169,0.074,0.124,0.0,0.0,0.0,0.0,0.0
185030068,0.188,0.198,0.0,0.0,0.0,0.0,0.0,0.0
185030069,0.183,0.049,0.124,0.0,0.0,0.0,0.0,0.0
185030070,0.173,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030071,0.171,0.198,0.0,0.0,0.0,0.0,0.0,0.0
185030072,0.166,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030073,0.163,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030074,0.166,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030075,0.166,0.148,0.0,0.0,0.0,0.0,0.0,0.0
185030076,0.156,0.148,0.0,0.0,0.0,0.0,0.0,0.0
