tmk,parcel_acres,a_acres,b_acres,c_acres,d_acres,e_acres,s0_eligible_acres,s3_eligible_acres,dist_46kv_km,dist_138kv_km
187019063,1.968,0.0,0.0,0.0,0.0,1.481,0.0,0.0,0.951,6.099
187019064,2.003,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.802,6.495
187019065,1.844,0.0,1.433,0.0,0.0,0.0,0.184,0.369,0.724,6.364
187019066,1.767,0.0,1.25,0.0,0.0,0.0,0.177,0.353,0.71,6.386
187019067,1.526,0.0,0.0,0.0,0.0,1.053,0.0,0.0,0.74,6.487
187019068,1.527,0.0,0.0,0.0,0.0,1.511,0.0,0.0,0.761,6.454
187019069,1.643,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.874,6.286
187019070,0.991,0.0,0.308,0.0,0.0,0.0,0.099,0.198,1.049,6.115
187019071,1.025,0.0,0.326,0.0,0.0,0.0,0.103,0.205,1.027,6.133
187019072,0.999,0.0,0.321,0.0,0.0,0.0,0.1,0.2,1.006,6.152
187019073,0.973,0.0,0.315,0.0,0.0,0.0,0.097,0.195,0.985,6.171
187019074,3.199,0.0,0.765,0.0,0.0,2.434,0.32,0.64,1.082,5.97
187019075,1.167,0.0,0.902,0.0,0.0,0.265,0.117,0.233,1.053,6.122
187019076,5.085,0.0,0.0,0.0,0.0,2.232,0.0,0.0,0.837,6.299
187019077,1.244,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.921,6.25
187019078,0.219,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.871,6.259
187019079,0.908,0.0,0.094,0.0,0.0,0.0,0.091,0.094,0.957,6.228
187019080,2.882,0.0,0.283,0.0,0.0,1.206,0.283,0.283,0.475,6.608
187021001,5.285,0.0,1.946,0.0,0.0,3.293,0.529,1.057,1.205,5.768
187021002,4.777,0.0,4.504,0.0,0.0,0.0,0.478,0.955,1.294,5.699
187021003,4.866,0.0,0.83,0.0,0.0,0.871,0.487,0.83,1.338,5.666
187021004,4.734,0.0,0.0,0.0,0.0,2.734,0.0,0.0,1.35,5.571
187021005,3.093,0.0,0.0,0.0,0.0,0.616,0.0,0.0,1.433,5.734
187021006,3.821,0.0,0.0,0.0,0.0,3.821,0.0,0.0,1.323,5.566
187021007,9.649,0.0,0.0,0.0,0.0,4.144,0.0,0.0,1.091,5.33
187021008,2.577,0.0,0.0,0.0,0.0,2.427,0.0,0.0,1.278,5.505
187021009,2.41,0.0,0.0,0.0,0.0,0.327,0.0,0.0,1.232,5.472
187021010,2.039,0.0,0.0,0.0,0.0,0.985,0.0,0.0,1.079,5.323
187021011,4.773,0.0,0.0,0.0,0.0,0.049,0.0,0.0,1.104,5.341
187021012,2.69,0.0,0.0,0.0,0.0,2.456,0.0,0.0,0.864,5.107
187021013,2.138,0.0,0.0,0.0,0.0,0.577,0.0,0.0,1.338,5.534
187021014,4.921,0.0,0.0,0.0,0.0,0.181,0.0,0.0,1.102,5.315
187021016,4.765,0.0,0.0,0.0,0.0,2.661,0.0,0.0,0.837,5.069
187021017,5.027,0.0,0.0,0.0,0.0,4.496,0.0,0.0,1.225,5.392
187021018,4.981,0.0,0.0,0.0,0.0,3.826,0.0,0.0,1.075,5.256
187021019,5.018,0.0,0.0,0.0,0.0,3.508,0.0,0.0,0.925,5.12
187021020,5.835,0.0,0.0,0.0,0.0,1.918,0.0,0.0,0.695,4.911
187021021,1.491,0.0,0.227,0.0,0.0,0.0,0.149,0.227,1.314,5.431
187021022,5.002,0.0,2.922,0.0,0.0,0.066,0.5,1.0,1.154,5.324
187021023,4.984,0.0,0.362,0.0,0.0,1.62,0.362,0.362,1.05,5.23
187007011,0.994,0.0,0.0,0.0,0.0,0.977,0.0,0.0,1.688,5.565
186027032,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648,10.115
187003002,9.507,0.0,0.956,0.0,0.0,5.196,0.951,0.956,1.374,8.243
187003004,0.703,0.0,0.0,0.0,0.0,0.012,0.0,0.0,2.208,9.408
187003005,4.819,0.0,0.0,0.0,0.0,4.819,0.0,0.0,1.688,8.835
187003006,4.929,0.0,0.0,0.0,0.0,4.929,0.0,0.0,1.643,8.739
187003007,8.736,0.0,4.062,0.0,0.0,4.674,0.874,1.747,1.4,8.492
187003008,8.453,0.0,0.457,0.0,0.0,7.996,0.457,0.457,1.377,8.333
187003009,3.013,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.769,8.562
187003012,3.006,0.0,0.0,0.0,0.0,0.078,0.0,0.0,1.927,8.702
187003015,2.668,0.0,0.0,0.0,0.0,2.012,0.0,0.0,1.454,8.673
187003022,2.476,0.0,2.412,0.0,0.0,0.04,0.248,0.495,1.975,9.079
187003024,3.642,0.0,0.001,0.0,0.0,0.009,0.001,0.001,2.043,9.219
187003025,0.237,0.0,0.0,0.0,0.0,0.009,0.0,0.0,2.091,9.288
187003026,2.842,0.0,0.0,0.0,0.0,2.819,0.0,0.0,1.877,9.091
187003027,3.111,0.0,0.0,0.0,0.0,3.111,0.0,0.0,1.782,8.998
187003028,3.475,0.0,0.0,0.0,0.0,3.475,0.0,0.0,1.703,8.921
187003029,2.948,0.0,0.0,0.0,0.0,2.948,0.0,0.0,1.538,8.757
187003030,8.021,0.0,0.11,0.0,0.0,7.911,0.11,0.11,1.542,8.396
187003031,7.729,0.0,0.0,0.0,0.0,3.141,0.0,0.0,1.374,8.254
187003032,2.684,0.0,2.632,0.0,0.0,0.005,0.268,0.537,2.013,9.149
187003058,3.059,0.0,0.0,0.0,0.0,0.001,0.0,0.0,1.904,8.618
187003061,4.161,0.0,0.0,0.0,0.0,0.564,0.0,0.0,2.083,9.295
187003066,2.489,0.0,0.0,0.0,0.0,2.489,0.0,0.0,1.707,8.696
187003067,2.961,0.0,0.051,0.0,0.0,2.91,0.051,0.051,1.793,8.646
187003068,2.46,0.0,0.0,0.0,0.0,2.46,0.0,0.0,1.447,8.641
187003069,3.348,0.0,0.0,0.0,0.0,3.348,0.0,0.0,1.538,8.629
187003070,2.418,0.0,0.0,0.0,0.0,2.418,0.0,0.0,1.457,8.65
187003071,1.956,0.0,0.0,0.0,0.0,1.956,0.0,0.0,1.425,8.586
187003072,1.034,0.0,0.968,0.0,0.0,0.066,0.103,0.207,1.945,9.02
187003073,1.074,0.0,1.061,0.0,0.0,0.0,0.107,0.215,2.008,9.046
187004001,3.475,0.0,0.0,0.0,0.0,0.468,0.0,0.0,1.675,8.019
187004042,9.307,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1.716,8.256
187004044,2.228,0.0,0.0,0.0,0.0,0.003,0.0,0.0,1.713,8.189
187004045,6.933,0.0,0.0,0.0,0.0,6.605,0.0,0.0,1.495,8.168
187004046,4.081,0.0,0.0,0.0,0.0,2.399,0.0,0.0,1.374,8.125
187004047,14.301,0.0,0.0,0.0,0.0,2.718,0.0,0.0,1.381,7.963
187004062,0.83,0.0,0.0,0.0,0.0,0.078,0.0,0.0,1.671,8.126
187007013,0.708,0.0,0.0,0.0,0.0,0.708,0.0,0.0,1.79,5.624
187007062,1.003,0.0,0.0,0.0,0.0,0.958,0.0,0.0,1.983,5.824
187007068,2.0,0.0,0.0,0.0,0.0,1.966,0.0,0.0,1.767,5.611
187007069,2.492,0.0,0.0,0.0,0.0,2.492,0.0,0.0,1.893,5.684
187007070,2.0,0.0,0.0,0.0,0.0,1.958,0.0,0.0,1.887,5.681
187007005,0.331,0.0,0.0,0.0,0.0,0.153,0.0,0.0,1.919,5.668
187007006,4.436,0.0,0.0,0.0,0.0,4.42,0.0,0.0,1.965,5.714
187007008,2.992,0.0,0.0,0.0,0.0,2.992,0.0,0.0,1.773,5.614
187008029,2.593,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.576,4.177
187008077,18.082,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.515,4.041
187009007,179.357,0.0,0.0,0.0,0.0,178.004,0.0,0.0,0.0,3.775
187009001,217.897,0.0,0.0,0.0,0.0,11.987,0.0,0.0,0.0,3.776
187009002,236.856,0.0,19.215,0.0,0.0,149.096,19.215,19.215,1.218,4.971
187009003,12.005,0.0,0.0,0.0,0.0,11.531,0.0,0.0,0.985,4.939
187009006,16.283,0.0,1.333,0.0,0.0,14.271,1.333,1.333,0.022,4.246
187009025,113.108,0.0,0.0,0.0,0.0,1.776,0.0,0.0,0.038,4.265
187009026,12.872,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.536,4.659
187010003,206.982,0.0,0.0,0.0,0.0,135.06,0.0,0.0,0.538,7.125
187010004,3.94,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.526,7.521
187010005,3.223,0.0,0.0,0.0,0.0,3.223,0.0,0.0,0.618,6.829
187010006,21.069,0.0,0.0,0.0,0.0,19.514,0.0,0.0,0.818,6.161
187010008,1.817,0.0,0.0,0.0,0.0,1.817,0.0,0.0,0.831,6.953
187010009,1.82,0.0,0.0,0.0,0.0,1.816,0.0,0.0,0.764,6.931
187010010,2.741,0.0,0.0,0.0,0.0,2.741,0.0,0.0,0.796,6.7
187010013,6.6,0.0,0.0,0.0,0.0,4.11,0.0,0.0,1.409,7.32
187010015,0.338,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.833,7.994
187010016,23.831,0.0,0.0,0.0,0.0,17.339,0.0,0.0,0.844,6.529
187010017,1.814,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.714,6.914
187010018,2.409,0.0,0.0,0.0,0.0,2.409,0.0,0.0,0.585,6.794
187010019,1.834,0.0,0.0,0.0,0.0,1.582,0.0,0.0,0.674,6.884
187010020,198.219,0.0,0.17,0.0,0.0,85.316,0.17,0.17,1.335,5.696
187010028,41.202,0.0,0.0,0.0,0.0,0.081,0.0,0.0,1.624,6.008
187010030,84.696,0.0,0.0,0.0,0.0,82.333,0.0,0.0,1.474,7.121
187010031,4.629,0.0,0.0,0.0,0.0,4.079,0.0,0.0,1.605,7.362
187041038,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871,7.111
187041040,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,7.123
187041041,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899,7.129
187041042,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,7.136
187048032,0.092,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.819,6.207
141008001,41.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,7.14
142008001,50.643,0.0,0.0,15.476,0.0,19.971,5.064,10.129,0.672,0.696
142007002,4.104,0.0,0.0,0.0,0.0,0.477,0.0,0.0,0.626,1.081
142006009,59.375,0.0,0.0,9.937,0.028,46.353,5.937,9.937,0.0,1.905
142006010,27.29,0.0,0.0,0.892,0.0,26.398,0.892,0.892,0.194,1.474
187048030,0.087,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.841,6.202
187048031,0.09,0.0,0.0,0.0,0.0,0.024,0.0,0.0,1.831,6.205
187048027,0.101,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.871,6.194
187048028,0.103,0.0,0.0,0.0,0.0,0.017,0.0,0.0,1.86,6.197
187048029,0.091,0.0,0.0,0.0,0.0,0.019,0.0,0.0,1.85,6.199
187048035,0.095,0.0,0.0,0.0,0.0,0.057,0.0,0.0,1.785,6.216
187048036,0.103,0.0,0.0,0.0,0.0,0.068,0.0,0.0,1.774,6.219
187048037,0.111,0.0,0.0,0.0,0.0,0.078,0.0,0.0,1.764,6.222
187048038,0.107,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.753,6.227
187048039,0.108,0.0,0.0,0.0,0.0,0.102,0.0,0.0,1.741,6.232
187048040,0.102,0.0,0.0,0.0,0.0,0.102,0.0,0.0,1.73,6.236
187048041,0.114,0.0,0.0,0.0,0.0,0.114,0.0,0.0,1.719,6.24
187048042,0.119,0.0,0.0,0.0,0.0,0.119,0.0,0.0,1.707,6.245
187048043,0.116,0.0,0.0,0.0,0.0,0.116,0.0,0.0,1.696,6.249
187048044,0.121,0.0,0.0,0.0,0.0,0.121,0.0,0.0,1.683,6.254
187048045,0.109,0.0,0.0,0.0,0.0,0.109,0.0,0.0,1.672,6.258
187048046,0.136,0.0,0.0,0.0,0.0,0.136,0.0,0.0,1.659,6.261
187048047,0.126,0.0,0.0,0.0,0.0,0.126,0.0,0.0,1.647,6.264
187048048,0.133,0.0,0.0,0.0,0.0,0.133,0.0,0.0,1.634,6.266
187048049,0.139,0.0,0.0,0.0,0.0,0.139,0.0,0.0,1.623,6.268
187048050,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.614,6.269
187048051,0.274,0.0,0.0,0.0,0.0,0.274,0.0,0.0,1.595,6.271
187041044,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.926,7.149
187041046,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945,7.162
188001010,784.922,0.0,0.0,0.0,0.0,45.942,0.0,0.0,1.527,3.289
187041084,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.128,7.293
187041085,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.137,7.3
187041086,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147,7.307
187041087,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157,7.313
187041138,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168,7.319
187042001,0.416,0.0,0.0,0.0,0.0,0.106,0.0,0.0,1.853,5.623
187042002,0.237,0.0,0.0,0.0,0.0,0.123,0.0,0.0,1.842,5.622
187042003,0.172,0.0,0.0,0.0,0.0,0.076,0.0,0.0,1.825,5.612
187042004,0.172,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.808,5.602
187042005,0.172,0.0,0.0,0.0,0.0,0.083,0.0,0.0,1.791,5.592
187042006,0.172,0.0,0.0,0.0,0.0,0.087,0.0,0.0,1.774,5.582
187042007,0.172,0.0,0.0,0.0,0.0,0.091,0.0,0.0,1.757,5.572
187042008,0.172,0.0,0.0,0.0,0.0,0.096,0.0,0.0,1.741,5.563
187042009,0.172,0.0,0.0,0.0,0.0,0.099,0.0,0.0,1.724,5.553
187042010,0.172,0.0,0.0,0.0,0.0,0.103,0.0,0.0,1.707,5.543
187042011,0.172,0.0,0.0,0.0,0.0,0.107,0.0,0.0,1.69,5.533
187042012,0.182,0.0,0.0,0.0,0.0,0.119,0.0,0.0,1.674,5.524
187042013,0.197,0.0,0.0,0.0,0.0,0.128,0.0,0.0,1.656,5.513
187042014,0.216,0.0,0.0,0.0,0.0,0.132,0.0,0.0,1.638,5.5
187042015,0.249,0.0,0.0,0.0,0.0,0.114,0.0,0.0,1.62,5.486
187042016,0.295,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.602,5.472
187042019,0.202,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.539,5.422
187042020,0.187,0.0,0.0,0.0,0.0,0.126,0.0,0.0,1.522,5.405
187042021,0.177,0.0,0.0,0.0,0.0,0.128,0.0,0.0,1.504,5.388
187042022,0.168,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.486,5.371
187042023,0.192,0.0,0.0,0.0,0.0,0.164,0.0,0.0,1.461,5.352
187042024,0.232,0.0,0.0,0.0,0.0,0.163,0.0,0.0,1.438,5.327
187042066,0.188,0.0,0.0,0.0,0.0,0.16,0.0,0.0,1.416,5.3
187042103,1.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853,5.572
187042152,0.23,0.0,0.0,0.0,0.0,0.203,0.0,0.0,1.608,5.51
187042159,11.821,0.0,0.0,0.0,0.0,0.179,0.0,0.0,1.135,4.995
187043001,0.195,0.0,0.0,0.0,0.0,0.157,0.0,0.0,1.393,5.28
187043002,0.229,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.373,5.257
187043008,0.222,0.0,0.0,0.0,0.0,0.143,0.0,0.0,1.352,5.225
187043009,0.215,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.329,5.213
187043010,0.246,0.0,0.0,0.0,0.0,0.143,0.0,0.0,1.307,5.188
187043016,0.263,0.0,0.0,0.0,0.0,0.161,0.0,0.0,1.284,5.156
187043017,0.224,0.0,0.0,0.0,0.0,0.164,0.0,0.0,1.262,5.143
187043018,0.221,0.0,0.0,0.0,0.0,0.166,0.0,0.0,1.24,5.119
187043027,0.188,0.0,0.0,0.0,0.0,0.169,0.0,0.0,1.218,5.092
187043028,0.146,0.0,0.0,0.0,0.0,0.146,0.0,0.0,1.195,5.075
187043029,0.134,0.0,0.0,0.0,0.0,0.128,0.0,0.0,1.179,5.056
187043030,0.172,0.0,0.0,0.0,0.0,0.129,0.0,0.0,1.162,5.037
187043048,0.117,0.0,0.0,0.0,0.0,0.029,0.0,0.0,1.153,5.01
187043049,0.177,0.0,0.0,0.0,0.0,0.177,0.0,0.0,1.132,5.009
187043050,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.091,4.969
187043051,0.143,0.0,0.0,0.0,0.0,0.061,0.0,0.0,1.106,4.97
187043122,1.626,0.0,0.0,0.0,0.0,0.122,0.0,0.0,1.066,4.942
187039047,0.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.897,8.918
187041045,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935,7.156
187041037,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861,7.105
189010001,0.187,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.491,3.365
189010002,0.181,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.519,3.381
189010008,0.191,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.561,3.364
189010009,0.204,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.608,3.396
189010010,0.174,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.609,3.408
189010024,0.216,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.834,3.585
189010025,0.24,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.856,3.604
189010026,0.29,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.858,3.638
189010027,0.201,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.838,3.629
189010028,0.226,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.807,3.612
189010036,0.236,0.0,0.0,0.0,0.0,0.153,0.0,0.0,0.805,3.64
189010037,0.235,0.0,0.0,0.0,0.0,0.235,0.0,0.0,0.828,3.647
189010038,0.217,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.855,3.665
189010039,0.181,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.868,3.708
189010040,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.841,3.691
189010041,0.174,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.822,3.687
189010047,0.179,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.844,3.716
189010048,0.171,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.866,3.723
189010049,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.89,3.738
189010050,0.203,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.913,3.76
189010051,0.198,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.915,3.782
189010052,0.21,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.891,3.766
189010053,0.203,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.864,3.761
189010054,0.188,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.853,3.764
189010055,0.213,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.887,3.793
189010056,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.919,3.81
189011038,0.192,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.269,3.155
189011039,0.181,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.272,3.172
189011042,0.187,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.31,3.231
189011043,0.234,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.306,3.21
189011044,0.256,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.338,3.232
189011045,0.19,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.345,3.261
189014011,0.242,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.747,3.825
189013022,0.323,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.537,3.798
189013023,0.372,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.54,3.784
189014012,0.241,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.769,3.834
189014006,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,3.786
189014007,0.242,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.66,3.794
189014008,0.244,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.682,3.801
189014009,0.244,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.703,3.809
189014010,0.245,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.725,3.817
189014013,0.241,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.791,3.842
189014014,0.242,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.812,3.85
189014015,0.261,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.834,3.859
189014016,0.286,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.855,3.867
189014017,0.325,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.872,3.87
189014018,0.356,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.886,3.865
189014019,0.209,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.897,3.857
189014020,0.204,0.0,0.0,0.0,0.0,0.204,0.0,0.0,0.904,3.845
189014021,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.907,3.834
189014022,0.187,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.86,3.798
189014023,0.195,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.851,3.811
189014024,0.189,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.841,3.816
189014025,0.188,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.83,3.818
189014026,0.189,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.812,3.814
189014032,0.188,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.82,3.781
189014033,0.185,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.831,3.777
189014034,1.501,0.0,0.0,0.0,0.0,1.365,0.0,0.0,0.538,3.778
189004001,0.852,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.558,2.748
189015018,0.177,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.52,3.427
189015019,0.161,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.519,3.413
189015020,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.486,3.39
189015021,0.215,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.487,3.404
189015039,1.415,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.467,3.375
189016001,0.197,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.178,2.025
189016002,0.201,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.169,2.047
189016003,0.198,0.0,0.0,0.0,0.0,0.086,0.0,0.0,1.161,2.07
189016004,0.196,0.0,0.0,0.0,0.0,0.084,0.0,0.0,1.152,2.093
189016005,0.194,0.0,0.0,0.0,0.0,0.085,0.0,0.0,1.143,2.116
189016006,0.192,0.0,0.0,0.0,0.0,0.087,0.0,0.0,1.134,2.139
189016007,0.189,0.0,0.0,0.0,0.0,0.088,0.0,0.0,1.125,2.161
189016008,0.187,0.0,0.0,0.0,0.0,0.089,0.0,0.0,1.117,2.184
189016009,0.185,0.0,0.0,0.0,0.0,0.091,0.0,0.0,1.108,2.207
189016010,0.183,0.0,0.0,0.0,0.0,0.092,0.0,0.0,1.099,2.23
189016011,0.181,0.0,0.0,0.0,0.0,0.094,0.0,0.0,1.09,2.253
189016012,0.18,0.0,0.0,0.0,0.0,0.095,0.0,0.0,1.082,2.276
189016013,0.178,0.0,0.0,0.0,0.0,0.101,0.0,0.0,1.075,2.298
189016014,0.179,0.0,0.0,0.0,0.0,0.062,0.0,0.0,1.07,2.318
189016015,0.193,0.0,0.0,0.0,0.0,0.155,0.0,0.0,1.049,2.337
189016016,0.198,0.0,0.0,0.0,0.0,0.198,0.0,0.0,1.015,2.338
189016017,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.019,2.319
189016018,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,1.035,2.299
189016019,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.042,2.276
189016020,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.051,2.253
189016021,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.059,2.23
189016022,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.068,2.208
189016023,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.077,2.185
189016024,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.086,2.162
189016025,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.094,2.139
189016026,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.103,2.118
189016027,0.174,0.0,0.0,0.0,0.0,0.174,0.0,0.0,1.069,2.125
189016028,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,1.06,2.157
189016029,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.051,2.18
189016030,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.043,2.203
189016031,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.034,2.226
189016032,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.025,2.249
189016033,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.016,2.271
189016034,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,1.007,2.294
189016035,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.999,2.317
189016036,0.181,0.0,0.0,0.0,0.0,0.181,0.0,0.0,0.99,2.34
189016037,0.186,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.979,2.365
189016038,0.225,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.966,2.384
189016039,0.223,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.932,2.417
189016040,0.197,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.91,2.43
189016041,0.195,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.883,2.44
189016042,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.862,2.446
189016043,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.841,2.448
189016044,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.819,2.451
189016045,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.798,2.454
189016046,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.776,2.458
189016047,0.172,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.755,2.461
189016048,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.735,2.465
189016049,0.264,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.886,2.374
189016050,0.223,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.89,2.402
189016051,0.263,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.926,2.374
189016052,0.209,0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.943,2.351
189016053,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.908,2.348
189016054,0.249,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.916,2.328
